,link,cat,title,pub_date,short_desc,full_text
53,https://www.kommersant.ru/doc/4996586,Общество,Губернатор Подмосковья заявил о росте количества госпитализаций с COVID-19,"Tue, 21 Sep 2021 11:06:00 +0300","В Московской области растет число госпитализаций больных коронавирусом, заявил губернатор региона Андрей Воробьев. Он добавил, что из-за этого растет нагрузка на систему здравоохранения.О ситуации с пандемией в области губернатор рассказал на совещании с правительством и главами городских округов. «Мы видим рост госпитализации. Да, может быть, не такой стремительный, но вместе с тем рост. И на прошлой неделе, и на понедельник мы фиксируем рост»,— сообщил господин Воробьев (цитата по «РИА Новости»).В Подмосковье последние два дня суточная заболеваемость COVID-19 превышает 1 тыс. человек. Общее число заразившихся в области превышает 437 тыс., умерших — свыше 8 тыс. Роспотребнадзор  не исключал подъем заболеваемости вирусом осенью.О всплеске заболеваемости читайте в материале “Ъ FM” «COVID-19 обновляет показатели».","В Московской области растет число госпитализаций больных коронавирусом, заявил губернатор региона Андрей Воробьев. Он добавил, что из-за этого растет нагрузка на систему здравоохранения.
О ситуации с пандемией в области губернатор рассказал на совещании с правительством и главами городских округов. «Мы видим рост госпитализации. Да, может быть, не такой стремительный, но вместе с тем рост. И на прошлой неделе, и на понедельник мы фиксируем рост»,— сообщил господин Воробьев (цитата по «РИА Новости»).
В Подмосковье последние два дня суточная заболеваемость COVID-19 превышает 1 тыс. человек. Общее число заразившихся в области превышает 437 тыс., умерших — свыше 8 тыс. Роспотребнадзор  не исключал подъем заболеваемости вирусом осенью.
О всплеске заболеваемости читайте в материале “Ъ FM” «COVID-19 обновляет показатели»."
54,https://www.kommersant.ru/doc/4996573,Бизнес,Правительство готово в качестве эксперимента разрешить «Роснефти» экспортировать газ в Европу,"Tue, 21 Sep 2021 10:54:00 +0300","Правительство России согласилось «в качестве эксперимента» разрешить «Роснефти» экспортировать в Европу 10 млрд кубометров газа в год через агентское соглашение с «Газпромом». Об этом говорится в проекте доклада вице-премьера Александра Новака президенту Владимиру Путину, с которым ознакомился “Ъ”. Господин Новак предлагает проработать Минэнерго, а также совместно с Минфином проанализировать возможность поправок к Налоговому кодексу о привязке НДПИ с экспортируемых «Роснефтью» объемов к спотовым ценам в Европе. В конце августа глава «Роснефти» Игорь Сечин на фоне рекордно высоких цен на газ в Европе попросил Владимира Путина разрешить компании экспортировать 10 млрд кубометров газа в год через агентское соглашение с «Газпромом». В письме господина Сечина отмечалось, что поставки «будут способствовать снятию ограничений» со стороны антимонопольного законодательства ЕС в отношении допустимой загрузки газопроводов «Северный поток-1» и «Северный поток-2», а также Opal (продолжение «Северного потока-1»).Подробнее…","Правительство России согласилось «в качестве эксперимента» разрешить «Роснефти» экспортировать в Европу 10 млрд кубометров газа в год через агентское соглашение с «Газпромом». Об этом говорится в проекте доклада вице-премьера Александра Новака президенту Владимиру Путину, с которым ознакомился “Ъ”. Господин Новак предлагает проработать Минэнерго, а также совместно с Минфином проанализировать возможность поправок к Налоговому кодексу о привязке НДПИ с экспортируемых «Роснефтью» объемов к спотовым ценам в Европе. 
В конце августа глава «Роснефти» Игорь Сечин на фоне рекордно высоких цен на газ в Европе попросил Владимира Путина разрешить компании экспортировать 10 млрд кубометров газа в год через агентское соглашение с «Газпромом». В письме господина Сечина отмечалось, что поставки «будут способствовать снятию ограничений» со стороны антимонопольного законодательства ЕС в отношении допустимой загрузки газопроводов «Северный поток-1» и «Северный поток-2», а также Opal (продолжение «Северного потока-1»).
Подробнее — в материале “Ъ” «Правительство ставит эксперименты на газе»."
55,https://www.kommersant.ru/doc/4996583,Недвижимость,Сбербанк продает 19 торговых центров почти за 22 млрд рублей,"Tue, 21 Sep 2021 10:46:00 +0300","Сбербанк выставил на продажу 19 торговых центров (ТЦ), их стоимость оценивается в 21,8 млрд руб., сообщает РБК. Продаваемые ТЦ принадлежали группе «Регионы», в мае объекты перешли Сбербанку, выделявшему кредиты на их строительство. «Ведомости» писали, что объекты отдали банку в счет оплаты долга. В банке говорили, что его «дочка» «Сбербанк Капитал» купила у группы «Регионы» 100% долей компаний «Регионы Финанс» и АМК «Фарма» и «заинтересована в развитии» принадлежащих этим компаниям ТЦ.В Красноярском крае и Кемеровской области на продажу выставлена сеть из 14 торговых центров «Сибирский городок» площадью 241 тыс. кв. м (из них под аренду — 168 тыс. кв. м), ее продают единым лотом за 8,2 млрд руб. Отдельно продаются ТЦ «Июнь», из них самый дорогой — комплекс в Мытищах площадью 175 тыс. кв. м (арендная — 79 тыс. кв. м) за 5,06 млрд руб. ТЦ «Июнь» в Санкт-Петербурге обойдется в 4 млрд руб., в Череповце — почти в 1,6 млрд, в Красноярске — в 1,5 млрд, в Уфе — в 1,4 млрд руб. В пресс-службе Сбербанка заявили…","Сбербанк выставил на продажу 19 торговых центров (ТЦ), их стоимость оценивается в 21,8 млрд руб., сообщает РБК. Продаваемые ТЦ принадлежали группе «Регионы», в мае объекты перешли Сбербанку, выделявшему кредиты на их строительство. «Ведомости» писали, что объекты отдали банку в счет оплаты долга. В банке говорили, что его «дочка» «Сбербанк Капитал» купила у группы «Регионы» 100% долей компаний «Регионы Финанс» и АМК «Фарма» и «заинтересована в развитии» принадлежащих этим компаниям ТЦ.
В Красноярском крае и Кемеровской области на продажу выставлена сеть из 14 торговых центров «Сибирский городок» площадью 241 тыс. кв. м (из них под аренду — 168 тыс. кв. м), ее продают единым лотом за 8,2 млрд руб. Отдельно продаются ТЦ «Июнь», из них самый дорогой — комплекс в Мытищах площадью 175 тыс. кв. м (арендная — 79 тыс. кв. м) за 5,06 млрд руб. ТЦ «Июнь» в Санкт-Петербурге обойдется в 4 млрд руб., в Череповце — почти в 1,6 млрд, в Красноярске — в 1,5 млрд, в Уфе — в 1,4 млрд руб. 
В пресс-службе Сбербанка заявили РБК, что банк намерен продать ТЦ «через конкурентную процедуру», и активами уже заинтересовалось несколько покупателей.
В мае под контроль банка перешел крупный торговый центр «Ковров молл» во Владимирской области, среди совладельцев которого был боксер Александр Поветкин. Актив отошел структурам Сбербанка в рамках реструктуризации задолженности почти на 650 млн руб.
Подробности — в материале “Ъ” «Сбербанк разложится в Коврове»."
56,https://www.kommersant.ru/doc/4996565,Мир,Власти Судана заявили о провалившейся попытке госпереворота,"Tue, 21 Sep 2021 10:36:00 +0300","Власти Судана заявили, что в стране была предпринята попытка госпереворота. Ее предполагаемые организаторы задержаны, о пострадавших ничего не сообщается.По данным телеканала «Аль-Арабия», попытку госпереворота предприняло более 20 офицеров бронетанкового корпуса. Источник AFP заявил, что военные попытались установить контроль над зданием, где расположены офисы государственных СМИ, но им не удалось этого сделать. Суданские власти заверяют, что «взяли ситуацию под контроль».«Аль-Джазира» пишет, что в ближайшее время планируется допрос задержанных. «РИА Новости» со ссылкой на местные СМИ передает, что организаторами попытки переворота были сторонники бывшего президента страны Омара аль-Башира, задержано более 40 человек. В соцсетях появилось видео с предполагаемыми путчистами.Омар аль-Башир ушел в отставку в апреле 2019 года после многомесячных акций протеста, он руководил страной в течение 30 лет. В декабре того же года он был приговорен к двум годам лишения свободы по делу о коррупции. С тех пор Суданом…","Власти Судана заявили, что в стране была предпринята попытка госпереворота. Ее предполагаемые организаторы задержаны, о пострадавших ничего не сообщается.
По данным телеканала «Аль-Арабия», попытку госпереворота предприняло более 20 офицеров бронетанкового корпуса. Источник AFP заявил, что военные попытались установить контроль над зданием, где расположены офисы государственных СМИ, но им не удалось этого сделать. Суданские власти заверяют, что «взяли ситуацию под контроль».
«Аль-Джазира» пишет, что в ближайшее время планируется допрос задержанных. «РИА Новости» со ссылкой на местные СМИ передает, что организаторами попытки переворота были сторонники бывшего президента страны Омара аль-Башира, задержано более 40 человек. В соцсетях появилось видео с предполагаемыми путчистами.
Омар аль-Башир ушел в отставку в апреле 2019 года после многомесячных акций протеста, он руководил страной в течение 30 лет. В декабре того же года он был приговорен к двум годам лишения свободы по делу о коррупции. С тех пор Суданом руководит переходная военно-гражданская администрация.
О предъявленных экс-президенту обвинениях читайте в публикации “Ъ” «Омара аль-Башира довели до суда».
Как свергали лидеров государств в разных странах мира
Читать далее "
57,https://www.kommersant.ru/doc/4996555,Мир,Зеленский предложил «искать решение» по Донбассу и Крыму в ООН,"Tue, 21 Sep 2021 10:18:00 +0300","Президент Украины Владимир Зеленский назвал Организацию Объединенных Наций (ООН) одной из основных площадок, на которых можно «искать решение» по Донбассу и Крыму. 20 сентября господин Зеленский прибыл в Нью-Йорк, где примет участие в 76-й сессии ГА ООН . Во время беседы с журналистами он заявил, что Украина «должна быть примером страны, которая не изменяет своим интересам». На вопрос о том, верит ли он в эффективность ООН для решения проблемы Донбасса и Крыма, Владимир Зеленский ответил: «Сложно сказать». «Но одна из центральной площадок, на которых собираются лидеры стран, от которых зависит решение ситуации,— это Генассамблея ООН»,— уточнил он (цитата по телеканалу «Дом»).Украинский президент считает, что Киев должен «не только говорить, но и требовать соответствующих действий». «Мы ищем решение Донбасса и Крыма на всех площадках. Да, организация ООН — это одна из главных площадок. И мы не должны пропускать такую возможность»,— подчеркнул он. Господин Зеленский добавил, что решить все проблемы можно…","Президент Украины Владимир Зеленский назвал Организацию Объединенных Наций (ООН) одной из основных площадок, на которых можно «искать решение» по Донбассу и Крыму. 20 сентября господин Зеленский прибыл в Нью-Йорк, где примет участие в 76-й сессии ГА ООН . 
Во время беседы с журналистами он заявил, что Украина «должна быть примером страны, которая не изменяет своим интересам». На вопрос о том, верит ли он в эффективность ООН для решения проблемы Донбасса и Крыма, Владимир Зеленский ответил: «Сложно сказать». «Но одна из центральной площадок, на которых собираются лидеры стран, от которых зависит решение ситуации,— это Генассамблея ООН»,— уточнил он (цитата по телеканалу «Дом»).
Украинский президент считает, что Киев должен «не только говорить, но и требовать соответствующих действий». «Мы ищем решение Донбасса и Крыма на всех площадках. Да, организация ООН — это одна из главных площадок. И мы не должны пропускать такую возможность»,— подчеркнул он. Господин Зеленский добавил, что решить все проблемы можно «только через диалог, через стремление к стабильности». Он также счел важным, что ООН признала «Крымскую платформу».
В августе состоялся первый саммит «Крымской платформы». Ее заявленная цель — координация международных усилий для возвращения Крыма под контроль Украины. В саммите участвовали 46 представителей стран, по итогам встречи они  выпустили совместную декларацию, в которой условились поддерживать давление на Россию, в том числе санкциями. Кремль назвал саммит недружественным, а российский МИД счел мероприятие «русофобской акцией».
Подробности — в материале “Ъ” «Главное не Таврида, а участие»."
58,https://www.kommersant.ru/doc/4996547,Бизнес,В России рекордно вырос уровень конфликтности деловой среды,"Tue, 21 Sep 2021 10:06:00 +0300","Уровень конфликтности в российском бизнесе (индекс А1) во втором квартале 2021 года вырос до рекордных 2,21, сообщает РБК со ссылкой на данные московской школы управления «Сколково» и инвестиционной компании А1, разработавших индекс. В первом квартале индекс достигал 1,96, что стало максимумом за четыре года.Снижение конфликтности зафиксировали только в четырех российских регионах: Кабардино-Балкарии (–79,2%, показатель индекса конфликтности 0,97), Тверской (–68,5% и 0,31), Мурманской (–45,5% и 0,95) и Калужской областях (–42,3% и 0,81). В числе лидеров по уровню конфликтности — Тува (+112,5%; индекс 4,50), Москва (+12%; 4,25), Хакасия (+166,0%; 3,89), Санкт-Петербург (+50,2%; 3,76), Крым (–41%; 2,86).Как считают эксперты, рост индекса объясняется «переделом сфер влияния и сменой поколений игроков» в нескольких секторах рынка. Отмечается, что относительное повышение индекса к первому кварталу составило 12%, что свидетельствует о снижении динамики роста конфликтности.В докладе говорится, что в России…","Уровень конфликтности в российском бизнесе (индекс А1) во втором квартале 2021 года вырос до рекордных 2,21, сообщает РБК со ссылкой на данные московской школы управления «Сколково» и инвестиционной компании А1, разработавших индекс. В первом квартале индекс достигал 1,96, что стало максимумом за четыре года.
Снижение конфликтности зафиксировали только в четырех российских регионах: Кабардино-Балкарии (–79,2%, показатель индекса конфликтности 0,97), Тверской (–68,5% и 0,31), Мурманской (–45,5% и 0,95) и Калужской областях (–42,3% и 0,81). В числе лидеров по уровню конфликтности — Тува (+112,5%; индекс 4,50), Москва (+12%; 4,25), Хакасия (+166,0%; 3,89), Санкт-Петербург (+50,2%; 3,76), Крым (–41%; 2,86).
Как считают эксперты, рост индекса объясняется «переделом сфер влияния и сменой поколений игроков» в нескольких секторах рынка. Отмечается, что относительное повышение индекса к первому кварталу составило 12%, что свидетельствует о снижении динамики роста конфликтности.
В докладе говорится, что в России на протяжении четырех лет снижается число крупных компаний, учитываемых при расчете индекса. С 2017 года их количество снизилось на 350 тыс., до 241 тыс., что аналитики сочли «настораживающим трендом». При этом эксперты рассчитывают, что резкий рост конфликтности в бизнесе по итогам второго полугодия прекратится.
Индекс А1 рассчитывается по специальной формуле с учетом динамики трех показателей:
О росте исковых требований к бизнесу читайте в материале “Ъ FM” «Бизнес-конфликты повышают градус»."
59,https://www.kommersant.ru/doc/4996543,Происшествия,Фальков заявил о необходимости комплексного подхода в борьбе со стрельбой в вузах,"Tue, 21 Sep 2021 09:59:00 +0300","Для предупреждения трагических событий, подобным стрельбе в Пермском государственном национальном исследовательском университете (ПГНИУ), необходим комплексный подход, а именно проведение исследований, профилактических мер и физическое обеспечение безопасности. Об этом сообщил министр науки и высшего образования РФ Валерий Фальков на рабочем совещании с ректорами вузов в Перми. «Для предупреждения подобных трагичных событий необходим комплексный подход: исследования, профилактические меры, физическое обеспечение безопасности. Следует подчеркнуть, что во многом эффективность защиты студентов и сотрудников университетов заключается в ответственном и неравнодушном отношении к обеспечению безопасности»,— сказал господин Фальков. Его слова приводятся в Telegram-канале Минобрнауки.Стрельба в одном из корпусов ПГНИУ произошла в понедельник, 20 сентября. Ее устроил 18-летний Тимур Бекмансуров. По словам представителя Росгвардии Валерия Грибакина, стрелявший владел оружием легально. В результате погибли шесть человек…","Для предупреждения трагических событий, подобным стрельбе в Пермском государственном национальном исследовательском университете (ПГНИУ), необходим комплексный подход, а именно проведение исследований, профилактических мер и физическое обеспечение безопасности. Об этом сообщил министр науки и высшего образования РФ Валерий Фальков на рабочем совещании с ректорами вузов в Перми. 
«Для предупреждения подобных трагичных событий необходим комплексный подход: исследования, профилактические меры, физическое обеспечение безопасности. Следует подчеркнуть, что во многом эффективность защиты студентов и сотрудников университетов заключается в ответственном и неравнодушном отношении к обеспечению безопасности»,— сказал господин Фальков. Его слова приводятся в Telegram-канале Минобрнауки.
Читать далее
Стрельба в одном из корпусов ПГНИУ произошла в понедельник, 20 сентября. Ее устроил 18-летний Тимур Бекмансуров. По словам представителя Росгвардии Валерия Грибакина, стрелявший владел оружием легально. В результате погибли шесть человек, еще 28 пострадали. Напавшего ранили при задержании и госпитализировали. 21 сентября объявлено в Пермском крае днем траура по погибшим. 
Подробнее о случившемся — в материале “Ъ” «Студент отстрелил занятия»."
60,https://www.kommersant.ru/doc/4996522,Мир,Лидер канадской оппозиции признал победу Трюдо на парламентских выборах,"Tue, 21 Sep 2021 09:50:00 +0300","Лидер канадской оппозиционной Консервативной партии Эрин О’Тул признал поражение на внеочередных парламентских выборах и поздравил с победой своего оппонента — действующего премьер-министра Джастина Трюдо, который одержал победу в 151 избирательном округе. Консервативная партия заручилась поддержкой избирателей в 120 округах. Палата общин в Канаде состоит из 338 депутатов, каждый из которых представляет один избирательный округ. Количество членов Палаты общин определяется исходя из численности населения в каждой провинции или территории, однако представительство тех или иных провинций не всегда строго пропорционально числу их жителей. «Сегодня я говорил с мистером Трюдо и поздравил его с трудной победой в этой кампании»,— сказал господин О’Тул (цитата по CBC). По его словам, на этих выборах «канадцы не дали Трюдо большинства в парламенте, которого он так хотел». Кроме того, Эрин О’Тул обратился к канадцам с просьбой поддержать Консервативную партию, если лидер либералов решит «через 18 месяцев провести…","Лидер канадской оппозиционной Консервативной партии Эрин О’Тул признал поражение на внеочередных парламентских выборах и поздравил с победой своего оппонента — действующего премьер-министра Джастина Трюдо, который одержал победу в 151 избирательном округе. Консервативная партия заручилась поддержкой избирателей в 120 округах. 
Палата общин в Канаде состоит из 338 депутатов, каждый из которых представляет один избирательный округ. Количество членов Палаты общин определяется исходя из численности населения в каждой провинции или территории, однако представительство тех или иных провинций не всегда строго пропорционально числу их жителей. 
«Сегодня я говорил с мистером Трюдо и поздравил его с трудной победой в этой кампании»,— сказал господин О’Тул (цитата по CBC). По его словам, на этих выборах «канадцы не дали Трюдо большинства в парламенте, которого он так хотел». Кроме того, Эрин О’Тул обратился к канадцам с просьбой поддержать Консервативную партию, если лидер либералов решит «через 18 месяцев провести новые выборы»."
61,https://www.kommersant.ru/doc/4996527,Недвижимость,"Доля свободных помещений под торговлю в центре Москвы в пандемию выросла до 14,5%","Tue, 21 Sep 2021 09:42:00 +0300","Доля свободных коммерческих помещений в центре Москвы за время пандемии коронавируса выросла до 14,5%, говорится в исследовании консалтинговой компании CBRE. По ее данным, в первом квартале 2020 года доля таких свободных помещений достигала 8,1%.В начале третьего квартала 2021 года из-за введения QR-кодов для посещения кафе и ресторанов операторы общественного питания в основном обсуждали возможность получения льгот по договорам аренды. Также продолжилась оптимизация банковских сетей из-за перехода некоторых сервисов в онлайн.«Значительного снижения среднего уровня вакантных помещений до конца года не ожидается: спрос на аренду помещений в центральных торговых коридорах остается на низком уровне»,— приводит ТАСС выдержку из исследования.Watcom Group сообщала, что в сегментах стрит-ритейла, офисной и торговой недвижимости продолжается постпандемийное восстановление. В начале сентября показатель Shopping Index (отражает количество посетителей на 1 тыс. кв. м торговых площадей) в Москве оказался на 6,5%…","Доля свободных коммерческих помещений в центре Москвы за время пандемии коронавируса выросла до 14,5%, говорится в исследовании консалтинговой компании CBRE. По ее данным, в первом квартале 2020 года доля таких свободных помещений достигала 8,1%.
В начале третьего квартала 2021 года из-за введения QR-кодов для посещения кафе и ресторанов операторы общественного питания в основном обсуждали возможность получения льгот по договорам аренды. Также продолжилась оптимизация банковских сетей из-за перехода некоторых сервисов в онлайн.
«Значительного снижения среднего уровня вакантных помещений до конца года не ожидается: спрос на аренду помещений в центральных торговых коридорах остается на низком уровне»,— приводит ТАСС выдержку из исследования.
Watcom Group сообщала, что в сегментах стрит-ритейла, офисной и торговой недвижимости продолжается постпандемийное восстановление. В начале сентября показатель Shopping Index (отражает количество посетителей на 1 тыс. кв. м торговых площадей) в Москве оказался на 6,5% ниже значения за аналогичный период докризисного 2019 года, однако относительно 2020 года аналитики отмечают рост.
Подробности — в материале “Ъ” «Магазины становятся активнее»."
62,https://www.kommersant.ru/doc/4996504,Бизнес,Турбизнес просит отказаться от идеи ФАС регулировать цены в отелях во время форумов,"Tue, 21 Sep 2021 09:31:00 +0300","Представители российского турбизнеса попросили премьер-министра Михаила Мишустина отказаться от идеи Федеральной антимонопольной службы (ФАС) о введении госрегулирования цен в отелях во время крупных мероприятий. Против предложения ФАС выступают 18 бизнес-ассоциаций, в числе которых Российский союз туриндустрии (РСТ), «Деловая Россия», Российская гостиничная ассоциация, Федерации рестораторов и отельеров, сообщает РБК.Авторы письма считают, что инициатива ФАС «противоречит рыночной природе индустрии гостеприимства и общепринятым в мире практикам ее развития». Они отмечают, что несвоевременно вводить регулирование цен в пандемию, когда сфера туризма и так пострадала. В числе других аргументов:гостиничный сектор не относится к естественным монополиям, для которых по закону можно устанавливать предельные цены, в связи с чем авторы письма делают вывод, что идея ФАС противоречит принципам антимонопольного законодательства;дефицит качественных отелей авторы обращения называют следствием недостаточно…","Представители российского турбизнеса попросили премьер-министра Михаила Мишустина отказаться от идеи Федеральной антимонопольной службы (ФАС) о введении госрегулирования цен в отелях во время крупных мероприятий. Против предложения ФАС выступают 18 бизнес-ассоциаций, в числе которых Российский союз туриндустрии (РСТ), «Деловая Россия», Российская гостиничная ассоциация, Федерации рестораторов и отельеров, сообщает РБК.
Авторы письма считают, что инициатива ФАС «противоречит рыночной природе индустрии гостеприимства и общепринятым в мире практикам ее развития». Они отмечают, что несвоевременно вводить регулирование цен в пандемию, когда сфера туризма и так пострадала. 
В числе других аргументов:
Письмо было направлено премьеру накануне, 20 сентября. Его подписали президент РСТ Андрей Игнатьев, председатель «Деловой России» Алексей Репик, президент Российской гостиничной ассоциации Геннадий Ламшин, вице-президент «Опоры России» Алексей Кожевников, президент Федерации рестораторов и отельеров Игорь Бухаров. Господа Кожевников и Бухаров подтвердили отправку обращения в правительство.
О своих планах внедрить госрегулирование стоимости размещения в отелях во время крупных мероприятий ФАС сообщила в августе. Разработанный службой проект поправок предполагает, что предельно допустимые цены будут рассчитываться по утвержденной правительством методике. Отельеры должны довести эту информацию до гостей и не смогут продавать номера дороже. За превышение стоимости юрлицам грозит штраф в двукратном размере излишне полученной выручки, за неинформирование — от 300 тыс. до 500 тыс. руб. Источник “Ъ” на туррынке связывал решение ФАС с недовольством министерств из-за высокой стоимости размещения делегаций. 
Подробности — в материале “Ъ” «Решение для форумного дома»."
63,https://www.kommersant.ru/doc/4996513,Общество,В Москве за полтора дня выпало более трети месячной нормы осадков,"Tue, 21 Sep 2021 09:08:00 +0300","В Москве за ночь 21 сентября выпало, по предварительным данным, 7 мм осадков. С вечера воскресенья выпало уже 24 мм, заявили «Интерфаксу» в столичном Метеобюро.«Прирост осадков в городе за последние 36 часов составил 37%»,— уточнил представитель Метеобюро. Месячная норма осадков в Москве в сентябре составляет 65 мм.Накануне в столице прошел ливень. Синоптики назвали его сильнейшим за 73 года.По данным Гидрометцентра, сегодня, 21 сентября, в Москве будет 5–7°С (в Подмосковье — 3–8°С), облачно с дождем. 22 сентября в столице температура будет на уровне 7–9°С (по области — 4–9°С), также ожидаются дожди.Подробнее о погоде — в материале “Ъ FM” «Москва снижает градус».","В Москве за ночь 21 сентября выпало, по предварительным данным, 7 мм осадков. С вечера воскресенья выпало уже 24 мм, заявили «Интерфаксу» в столичном Метеобюро.
«Прирост осадков в городе за последние 36 часов составил 37%»,— уточнил представитель Метеобюро. Месячная норма осадков в Москве в сентябре составляет 65 мм.
Накануне в столице прошел ливень. Синоптики назвали его сильнейшим за 73 года.
По данным Гидрометцентра, сегодня, 21 сентября, в Москве будет 5–7°С (в Подмосковье — 3–8°С), облачно с дождем. 22 сентября в столице температура будет на уровне 7–9°С (по области — 4–9°С), также ожидаются дожди.
Подробнее о погоде — в материале “Ъ FM” «Москва снижает градус»."
